Date,Open,High,Low,Close,Volume
2020.10.22,06:00,16.39189,16.39223,16.34922,16.34925,1119
2020.10.22,07:00,16.34800,16.35210,16.29965,16.34238,4260
2020.10.22,08:00,16.34380,16.36100,16.27155,16.27540,5322
2020.10.22,09:00,16.27560,16.30510,16.26765,16.30085,4500
2020.10.22,10:00,16.30115,16.32590,16.28442,16.29958,3728
2020.10.22,11:00,16.29985,16.34595,16.27264,16.29168,4526
2020.10.22,12:00,16.29182,16.33462,16.28766,16.31586,5381
2020.10.22,13:00,16.31548,16.33117,16.28640,16.29999,5244
2020.10.22,14:00,16.30003,16.30412,16.23060,16.23867,7255
2020.10.22,15:00,16.23868,16.27780,16.19895,16.20437,7433
2020.10.22,16:00,16.20511,16.23245,16.19683,16.22505,4964
2020.10.22,17:00,16.22455,16.25202,16.21719,16.23213,3697
2020.10.22,18:00,16.23236,16.24821,16.20833,16.21885,4476
2020.10.22,19:00,16.21900,16.21951,16.19622,16.20616,3127
2020.10.22,20:00,16.20622,16.23455,16.20586,16.21609,5042
2020.10.22,21:00,16.21555,16.23610,16.20025,16.21000,1894
2020.10.22,22:05,16.20925,16.21630,16.20745,16.21175,177
2020.10.22,23:05,16.20088,16.21275,16.19670,16.20770,132
2020.10.23,00:00,16.20760,16.22265,16.20456,16.21130,485
2020.10.23,01:00,16.21133,16.24702,16.20325,16.21545,1820
2020.10.23,02:00,16.21555,16.24053,16.20831,16.22480,2417
2020.10.23,03:00,16.22509,16.23953,16.22079,16.22361,1528
2020.10.23,04:00,16.22410,16.22660,16.21151,16.22476,435
2020.10.23,05:00,16.22464,16.23171,16.22325,16.22475,411
2020.10.23,06:00,16.22419,16.25704,16.22042,16.25256,927
2020.10.23,07:00,16.25250,16.28920,16.22836,16.22836,2940
2020.10.23,08:00,16.22823,16.23495,16.16118,16.18571,5751
2020.10.23,09:00,16.18510,16.20455,16.15332,16.19930,4733
2020.10.23,10:00,16.19830,16.22474,16.18105,16.22400,4421
2020.10.23,11:00,16.22401,16.23384,16.20713,16.22758,3971
2020.10.23,12:00,16.22756,16.23147,16.18110,16.18895,3774
2020.10.23,13:00,16.18900,16.20171,16.17171,16.18132,3772
2020.10.23,14:00,16.18152,16.25360,16.17904,16.22980,5798
2020.10.23,15:00,16.22920,16.25995,16.21564,16.21564,7698
2020.10.23,16:00,16.21571,16.22835,16.20015,16.20205,6696
2020.10.23,17:00,16.20241,16.22309,16.19480,16.21887,4922
2020.10.23,18:00,16.21929,16.22004,16.18753,16.21907,4465
2020.10.23,19:00,16.21917,16.21924,16.18732,16.19800,3419
2020.10.23,20:00,16.19819,16.20594,16.18790,16.19460,2083
2020.10.23,21:00,16.19455,16.19700,16.17705,16.17705,568
2020.10.25,21:05,16.19270,16.20675,16.19225,16.19415,23
2020.10.25,22:05,16.20675,16.23300,16.19415,16.22675,104
2020.10.25,23:05,16.22650,16.22800,16.22255,16.22262,64
2020.10.26,00:00,16.22300,16.22300,16.19620,16.20340,1011
2020.10.26,01:00,16.20300,16.25725,16.19650,16.25421,1810
2020.10.26,02:00,16.25412,16.25515,16.22210,16.24805,790
2020.10.26,03:00,16.24765,16.25902,16.22825,16.25877,279
2020.10.26,04:00,16.25878,16.25878,16.24910,16.25340,573
2020.10.26,05:00,16.25330,16.26981,16.24505,16.26625,550
2020.10.26,06:00,16.26551,16.29634,16.25725,16.29222,1423
2020.10.26,07:00,16.29184,16.32004,16.26593,16.31805,5596
2020.10.26,08:00,16.31867,16.32472,16.27695,16.28592,5473
2020.10.26,09:00,16.28530,16.29488,16.24267,16.25163,5150
2020.10.26,10:00,16.25157,16.28089,16.22420,16.26089,4046
2020.10.26,11:00,16.26082,16.29107,16.25215,16.27869,4976
2020.10.26,12:00,16.27853,16.31555,16.23964,16.29745,4570
2020.10.26,13:00,16.29889,16.30640,16.21823,16.22657,6969
2020.10.26,14:00,16.22635,16.25353,16.20176,16.25319,6685
2020.10.26,15:00,16.25435,16.26540,16.15075,16.17467,6137
2020.10.26,16:00,16.17472,16.23785,16.16558,16.23298,5388
2020.10.26,17:00,16.23209,16.25742,16.21340,16.23518,3932
2020.10.26,18:00,16.23531,16.24358,16.20581,16.20665,3823
2020.10.26,19:00,16.20650,16.21705,16.19071,16.20039,3648
2020.10.26,20:00,16.20018,16.22445,16.19225,16.20225,1359
2020.10.26,21:05,16.19710,16.21465,16.18194,16.19883,239
2020.10.26,22:05,16.19761,16.20457,16.17026,16.20175,1717
2020.10.26,23:05,16.20140,16.20980,16.18212,16.20530,681
2020.10.27,00:00,16.20480,16.20530,16.16080,16.18690,963
2020.10.27,01:00,16.18679,16.18805,16.16630,16.18091,661
2020.10.27,02:00,16.18050,16.18360,16.16776,16.17086,657
2020.10.27,03:00,16.16993,16.17540,16.16803,16.16979,419
2020.10.27,04:00,16.16977,16.17037,16.16348,16.16487,245
2020.10.27,05:00,16.16500,16.16711,16.15687,16.16711,649
2020.10.27,06:00,16.16626,16.19350,16.16115,16.18524,970
2020.10.27,07:00,16.18550,16.25210,16.18187,16.21672,3706
2020.10.27,08:00,16.21633,16.23543,16.16404,16.16990,3884
2020.10.27,09:00,16.17053,16.17784,16.09625,16.13537,4344
2020.10.27,10:00,16.13426,16.13960,16.09460,16.10344,4255
2020.10.27,11:00,16.10395,16.11145,16.08950,16.10321,3594
2020.10.27,12:00,16.10320,16.13900,16.09044,16.12064,4138
2020.10.27,13:00,16.11965,16.14475,16.09711,16.10972,6394
2020.10.27,14:00,16.10951,16.15536,16.10401,16.14000,6234
2020.10.27,15:00,16.13985,16.15471,16.09730,16.10802,5004
2020.10.27,16:00,16.10820,16.13922,16.10304,16.12107,3828
2020.10.27,17:00,16.12092,16.13024,16.11279,16.11936,3543
2020.10.27,18:00,16.11938,16.15606,16.11902,16.15405,2499
2020.10.27,19:00,16.15505,16.16960,16.14734,16.16292,3253
2020.10.27,20:00,16.16335,16.20124,16.16172,16.20107,1359
2020.10.27,21:05,16.20112,16.21737,16.15374,16.20742,186
2020.10.27,22:05,16.20705,16.21520,16.17257,16.20745,331
2020.10.27,23:05,16.20735,16.20755,16.19550,16.19805,425
2020.10.28,00:00,16.19785,16.21963,16.19635,16.20470,894
2020.10.28,01:00,16.20570,16.20946,16.19020,16.19875,1246
2020.10.28,02:00,16.19885,16.20930,16.19110,16.20930,1141
2020.10.28,03:00,16.21202,16.21591,16.19260,16.19310,630
2020.10.28,04:00,16.19300,16.19580,16.19145,16.19205,552
2020.10.28,05:00,16.19266,16.20425,16.17960,16.18980,1219
2020.10.28,06:00,16.18959,16.25205,16.17804,16.24265,1678
2020.10.28,07:00,16.24303,16.27261,16.23355,16.24395,4334
2020.10.28,08:00,16.24335,16.32740,16.23570,16.28642,5071
2020.10.28,09:00,16.28675,16.36785,16.28675,16.34366,4966
2020.10.28,10:00,16.34261,16.39202,16.32406,16.38075,4506
2020.10.28,11:00,16.38080,16.39691,16.34439,16.37986,5270
2020.10.28,12:00,16.38006,16.49550,16.31335,16.42985,7585
2020.10.28,13:00,16.43025,16.44001,16.32533,16.35735,6963
2020.10.28,14:00,16.35803,16.41250,16.33201,16.37790,7418
2020.10.28,15:00,16.37820,16.38373,16.31562,16.33005,7213
2020.10.28,16:00,16.32994,16.36892,16.30301,16.35530,6019
2020.10.28,17:00,16.35585,16.40117,16.34895,16.38300,5909
2020.10.28,18:00,16.38320,16.39506,16.33062,16.35448,3954
2020.10.28,19:00,16.35438,16.38996,16.34931,16.38515,3528
2020.10.28,20:00,16.38525,16.41036,16.37909,16.39396,1721
2020.10.28,21:05,16.35735,16.38921,16.31881,16.37900,440
2020.10.28,22:05,16.37820,16.38030,16.35725,16.37550,296
2020.10.28,23:05,16.37718,16.38210,16.37214,16.37420,653
2020.10.29,00:00,16.37450,16.37720,16.32290,16.36575,1537
2020.10.29,01:00,16.36625,16.37035,16.32671,16.34475,876
2020.10.29,02:00,16.34417,16.36966,16.34345,16.36750,900
2020.10.29,03:00,16.36770,16.37240,16.33225,16.35012,1234
2020.10.29,04:00,16.34925,16.36255,16.33179,16.36050,586
2020.10.29,05:00,16.36090,16.36990,16.35085,16.35550,535
2020.10.29,06:00,16.35501,16.35650,16.28791,16.29260,1609
2020.10.29,07:00,16.29275,16.34520,16.26484,16.33465,4431
2020.10.29,08:00,16.33485,16.46124,16.32605,16.42795,5711
2020.10.29,09:00,16.42779,16.42779,16.36452,16.42029,5191
2020.10.29,10:00,16.42039,16.46705,16.41415,16.45025,4924
2020.10.29,11:00,16.45015,16.48496,16.43864,16.45085,5578
2020.10.29,12:00,16.45046,16.45620,16.39057,16.42320,6868
2020.10.29,13:00,16.42272,16.45655,16.38201,16.39353,9580
2020.10.29,14:00,16.39375,16.41635,16.30566,16.34790,8744
2020.10.29,15:00,16.34880,16.43361,16.34871,16.42404,4887
2020.10.29,16:00,16.42340,16.42390,16.37837,16.41352,4151
2020.10.29,17:00,16.41339,16.43365,16.39210,16.41486,4157
2020.10.29,18:00,16.41503,16.41524,16.36455,16.40632,3067
2020.10.29,19:00,16.40670,16.40670,16.35254,16.38691,2753
2020.10.29,20:00,16.38696,16.40765,16.36385,16.39451,3333
2020.10.29,21:05,16.39410,16.39895,16.34794,16.35370,161
2020.10.29,22:05,16.36147,16.40672,16.34690,16.39175,1080
2020.10.29,23:05,16.39165,16.39885,16.37415,16.37440,460
2020.10.30,00:00,16.37430,16.39570,16.33975,16.37533,1184
2020.10.30,01:00,16.37600,16.38505,16.34490,16.34712,1002
2020.10.30,02:00,16.34737,16.35205,16.32857,16.34795,825
2020.10.30,03:00,16.34810,16.34900,16.32700,16.32940,539
2020.10.30,04:00,16.32691,16.36771,16.32675,16.36164,747
2020.10.30,05:00,16.36176,16.45055,16.35712,16.41400,2013
2020.10.30,06:00,16.41533,16.42608,16.38721,16.41225,1328
2020.10.30,07:00,16.41265,16.45932,16.35254,16.36441,5644
2020.10.30,08:00,16.36316,16.36606,16.29297,16.34100,6207
2020.10.30,09:00,16.34199,16.34860,16.26981,16.28942,5433
2020.10.30,10:00,16.28953,16.33080,16.28395,16.28915,4865
2020.10.30,11:00,16.28885,16.31105,16.21007,16.23405,5825
2020.10.30,12:00,16.23536,16.29439,16.21835,16.23800,7708
2020.10.30,13:00,16.23840,16.28432,16.22305,16.24810,8425
2020.10.30,14:00,16.24790,16.33150,16.24691,16.33070,9165
2020.10.30,15:00,16.32960,16.33035,16.24185,16.25065,9821
2020.10.30,16:00,16.25087,16.26680,16.19443,16.23522,6220
2020.10.30,17:00,16.23535,16.30348,16.23296,16.27440,6350
2020.10.30,18:00,16.27430,16.29697,16.25024,16.25352,3898
2020.10.30,19:00,16.25331,16.30835,16.25158,16.27463,4556
2020.10.30,20:00,16.27476,16.27637,16.16585,16.21750,4131
2020.11.01,22:05,16.27000,16.27625,16.22117,16.26965,108
2020.11.01,23:05,16.27010,16.28815,16.22830,16.27595,3065
2020.11.02,00:00,16.27615,16.29625,16.24987,16.28745,12343
2020.11.02,01:00,16.28795,16.29185,16.21994,16.22851,12889
2020.11.02,02:00,16.22807,16.26499,16.20101,16.20661,3459
2020.11.02,03:00,16.20635,16.25525,16.20515,16.23518,2437
2020.11.02,04:00,16.23473,16.27025,16.23120,16.24360,2975
2020.11.02,05:00,16.24365,16.24620,16.22270,16.22536,1758
2020.11.02,06:00,16.22609,16.28495,16.22609,16.27495,1727
2020.11.02,07:00,16.27535,16.32581,16.25745,16.30170,5442
2020.11.02,08:00,16.30220,16.33144,16.26385,16.28961,6578
2020.11.02,09:00,16.29020,16.29557,16.23572,16.27268,7125
2020.11.02,10:00,16.27299,16.27901,16.24209,16.27436,5730
2020.11.02,11:00,16.27429,16.29100,16.25385,16.26163,4321
2020.11.02,12:00,16.26226,16.27165,16.24134,16.25178,4227
2020.11.02,13:00,16.25162,16.25690,16.21436,16.25042,5912
2020.11.02,14:00,16.25000,16.28011,16.24579,16.27359,7304
2020.11.02,15:00,16.27370,16.31135,16.24542,16.26065,8383
2020.11.02,16:00,16.26071,16.27748,16.22629,16.22865,6209
2020.11.02,17:00,16.22880,16.25873,16.21758,16.23012,4574
2020.11.02,18:00,16.23008,16.27038,16.22930,16.26679,3312
2020.11.02,19:00,16.26646,16.27110,16.23394,16.23449,4065
2020.11.02,20:00,16.23444,16.23569,16.21650,16.21981,2886
2020.11.02,21:00,16.22039,16.22684,16.19150,16.20290,941
2020.11.02,22:05,16.20185,16.20570,16.18890,16.19323,96
2020.11.02,23:05,16.19222,16.20975,16.18679,16.20310,859
2020.11.03,00:00,16.20435,16.20952,16.19575,16.20736,468
2020.11.03,01:00,16.20731,16.22205,16.19595,16.19606,2183
2020.11.03,02:00,16.19585,16.20460,16.18896,16.19925,836
2020.11.03,03:00,16.19945,16.21909,16.18758,16.21483,8267
2020.11.03,04:00,16.21265,16.22825,16.19694,16.22480,2481
2020.11.03,05:00,16.22459,16.22605,16.19054,16.21060,1247
2020.11.03,06:00,16.21105,16.22845,16.19576,16.20444,1861
2020.11.03,07:00,16.20431,16.21285,16.15905,16.17135,5769
2020.11.03,08:00,16.17195,16.17365,16.07275,16.10316,6837
2020.11.03,09:00,16.10114,16.13233,16.02366,16.02522,6902
2020.11.03,10:00,16.02593,16.04671,16.00910,16.04529,5194
2020.11.03,11:00,16.04540,16.04570,16.01325,16.03340,4977
2020.11.03,12:00,16.03326,16.06580,16.01798,16.05602,5053
2020.11.03,13:00,16.05579,16.09144,16.02934,16.07610,4737
2020.11.03,14:00,16.07410,16.07410,16.01440,16.06358,5886
2020.11.03,15:00,16.06440,16.06445,16.01236,16.03742,6580
2020.11.03,16:00,16.03760,16.05661,16.00185,16.03245,3826
2020.11.03,17:00,16.03235,16.09725,16.02665,16.09392,3158
2020.11.03,18:00,16.09411,16.11549,16.06867,16.10843,2818
2020.11.03,19:00,16.10785,16.12001,16.10081,16.11978,3139
2020.11.03,20:00,16.11977,16.12761,16.10001,16.10701,2439
2020.11.03,21:00,16.10709,16.12339,16.00820,16.04850,3181
2020.11.03,22:05,16.03147,16.03147,16.00845,16.01050,48
2020.11.03,23:05,16.00844,16.05558,15.97910,16.00660,799
2020.11.04,00:00,16.00690,16.14025,15.96080,16.08835,2491
2020.11.04,01:00,16.08850,16.19710,16.07365,16.14045,1645
2020.11.04,02:00,16.13925,16.40515,16.12470,16.29300,4533
2020.11.04,03:00,16.29390,16.29560,16.05162,16.26420,2778
2020.11.04,04:00,16.26429,16.27133,16.16124,16.18665,2538
2020.11.04,05:00,16.18676,16.24065,16.15207,16.23900,1876
2020.11.04,06:00,16.23814,16.34052,16.18627,16.28663,2788
2020.11.04,07:00,16.28530,16.42893,16.27164,16.33677,6641
2020.11.04,08:00,16.32285,16.33873,16.27811,16.31380,5983
2020.11.04,09:00,16.31431,16.37243,16.23265,16.26805,6875
2020.11.04,10:00,16.26567,16.29470,16.10689,16.12044,5745
2020.11.04,11:00,16.12044,16.18875,16.10564,16.11321,5243
2020.11.04,12:00,16.11325,16.11325,15.97731,16.05010,6056
2020.11.04,13:00,16.05000,16.06335,15.99143,16.05880,5629
2020.11.04,14:00,16.05850,16.09260,16.01315,16.01565,7425
2020.11.04,15:00,16.01437,16.02620,15.91179,15.92947,7261
2020.11.04,16:00,15.92976,15.94985,15.85490,15.86433,5903
2020.11.04,17:00,15.86398,15.92557,15.85361,15.85870,5026
2020.11.04,18:00,15.85851,15.86350,15.82497,15.86225,5628
2020.11.04,19:00,15.86240,15.89000,15.85350,15.87540,5077
2020.11.04,20:00,15.87545,15.91364,15.87062,15.89893,4932
2020.11.04,21:00,15.89851,15.90185,15.84520,15.85285,891
2020.11.04,22:05,15.83012,15.84100,15.82980,15.83400,294
2020.11.04,23:05,15.83400,15.86825,15.83150,15.86715,1161
2020.11.05,00:00,15.86685,15.86735,15.83475,15.86002,3150
2020.11.05,01:00,15.85960,15.90690,15.84924,15.89989,5313
2020.11.05,02:00,15.90050,15.91005,15.87562,15.89328,5204
2020.11.05,03:00,15.89405,15.89640,15.85126,15.86860,2980
2020.11.05,04:00,15.87038,15.88250,15.85080,15.88060,2113
2020.11.05,05:00,15.88282,15.92860,15.87830,15.92581,1107
2020.11.05,06:00,15.92584,15.97049,15.92410,15.96690,1560
2020.11.05,07:00,15.96694,15.98135,15.87263,15.90860,5905
2020.11.05,08:00,15.90880,15.91450,15.81135,15.86710,7273
2020.11.05,09:00,15.86735,15.89398,15.81095,15.82408,6507
2020.11.05,10:00,15.82420,15.84115,15.77215,15.79260,5362
2020.11.05,11:00,15.79120,15.83965,15.78530,15.83830,5921
2020.11.05,12:00,15.83738,15.84833,15.78298,15.80185,8042
2020.11.05,13:00,15.80190,15.86215,15.75740,15.83785,7493
2020.11.05,14:00,15.83788,15.90322,15.78060,15.79409,8649
2020.11.05,15:00,15.79370,15.86390,15.75940,15.76249,9808
2020.11.05,16:00,15.76225,15.81848,15.76202,15.80787,5590
2020.11.05,17:00,15.80813,15.82450,15.76360,15.77041,4080
2020.11.05,18:00,15.76987,15.77380,15.72650,15.73480,4552
2020.11.05,19:00,15.73500,15.73905,15.69155,15.71615,4589
2020.11.05,20:00,15.71606,15.73658,15.67910,15.68406,5273
2020.11.05,21:00,15.68385,15.69025,15.67799,15.68990,2780
2020.11.05,22:05,15.68808,15.70529,15.67345,15.70295,146
2020.11.05,23:05,15.70342,15.72470,15.69698,15.71793,1718
2020.11.06,00:00,15.71730,15.72120,15.67400,15.70432,5285
2020.11.06,01:00,15.70310,15.72700,15.70115,15.71090,1447
2020.11.06,02:00,15.71295,15.73062,15.71035,15.71220,875
2020.11.06,03:00,15.71343,15.73160,15.70985,15.73040,591
2020.11.06,04:00,15.73005,15.73032,15.70785,15.71315,1901
2020.11.06,05:00,15.71349,15.72425,15.69879,15.71887,609
2020.11.06,06:00,15.71942,15.75319,15.71936,15.74045,1294
2020.11.06,07:00,15.74060,15.75060,15.69955,15.71550,3554
2020.11.06,08:00,15.71530,15.77293,15.69180,15.77227,5136
2020.11.06,09:00,15.77238,15.80330,15.72632,15.75501,5609
2020.11.06,10:00,15.75530,15.79245,15.72600,15.73205,5731
2020.11.06,11:00,15.73170,15.73170,15.68123,15.71045,5355
2020.11.06,12:00,15.70611,15.78368,15.70304,15.75988,4911
2020.11.06,13:00,15.75870,15.77472,15.71108,15.73055,7261
2020.11.06,14:00,15.73060,15.78638,15.69420,15.75268,9288
2020.11.06,15:00,15.75148,15.76362,15.64811,15.66650,8132
2020.11.06,16:00,15.66615,15.69292,15.65337,15.66101,6008
2020.11.06,17:00,15.66028,15.67023,15.62030,15.63610,3940
2020.11.06,18:00,15.63467,15.63769,15.60383,15.60802,2622
2020.11.06,19:00,15.60750,15.61296,15.60022,15.60309,1637
2020.11.06,20:00,15.60348,15.61198,15.58520,15.58710,2243
2020.11.06,21:00,15.58720,15.60645,15.58298,15.58960,851
2020.11.08,22:05,15.58932,15.60595,15.58932,15.60405,114
2020.11.08,23:05,15.60385,15.60385,15.58420,15.59510,829
2020.11.09,00:00,15.58540,15.60230,15.57313,15.57585,2731
2020.11.09,01:00,15.57595,15.57595,15.55175,15.55630,3065
2020.11.09,02:00,15.55665,15.55990,15.54985,15.55350,1407
2020.11.09,03:00,15.55325,15.55945,15.54072,15.54085,586
2020.11.09,04:00,15.54057,15.54363,15.51459,15.52310,963
2020.11.09,05:00,15.52280,15.54195,15.51625,15.52885,1128
2020.11.09,06:00,15.52906,15.56414,15.52485,15.54515,1609
2020.11.09,07:00,15.54082,15.62455,15.51384,15.62111,3350
2020.11.09,08:00,15.62099,15.62160,15.56470,15.59362,5245
2020.11.09,09:00,15.59360,15.59772,15.53820,15.56909,5289
2020.11.09,10:00,15.56834,15.57745,15.53002,15.53350,3349
2020.11.09,11:00,15.53354,15.59113,15.41800,15.42964,6238
2020.11.09,12:00,15.42976,15.48355,15.21075,15.21239,10609
2020.11.09,13:00,15.21232,15.32463,15.20903,15.28029,7865
2020.11.09,14:00,15.27938,15.36645,15.25633,15.36469,8770
2020.11.09,15:00,15.36526,15.42115,15.31795,15.36650,9415
2020.11.09,16:00,15.36727,15.42405,15.36529,15.41259,7582
2020.11.09,17:00,15.41264,15.41265,15.34870,15.35435,4794
2020.11.09,18:00,15.35410,15.41492,15.35397,15.40588,4412
2020.11.09,19:00,15.40571,15.40919,15.36250,15.36345,4409
2020.11.09,20:00,15.36311,15.38921,15.33459,15.38688,4617
2020.11.09,21:00,15.38644,15.38644,15.36327,15.36327,3002
2020.11.09,22:05,15.37535,15.40901,15.34860,15.40370,216
2020.11.09,23:05,15.40380,15.40976,15.38885,15.39235,846
2020.11.10,00:00,15.39295,15.43385,15.39055,15.41778,2043
2020.11.10,01:00,15.41744,15.42024,15.40905,15.41435,2102
2020.11.10,02:00,15.41715,15.42138,15.40352,15.41095,1617
2020.11.10,03:00,15.41155,15.41935,15.41035,15.41531,3131
2020.11.10,04:00,15.41504,15.41940,15.41205,15.41385,693
2020.11.10,05:00,15.41430,15.41942,15.39971,15.41454,651
2020.11.10,06:00,15.41532,15.48110,15.40400,15.47569,4047
2020.11.10,07:00,15.47558,15.48156,15.38390,15.48089,5354
2020.11.10,08:00,15.48044,15.49075,15.41695,15.44770,6185
2020.11.10,09:00,15.44760,15.50515,15.44383,15.49884,6796
2020.11.10,10:00,15.49940,15.58310,15.48685,15.58250,5677
2020.11.10,11:00,15.58240,15.59781,15.44645,15.47181,5854
2020.11.10,12:00,15.47175,15.54995,15.46043,15.53191,5708
2020.11.10,13:00,15.53148,15.60525,15.51894,15.57978,7923
2020.11.10,14:00,15.57980,15.64437,15.55248,15.59575,9539
2020.11.10,15:00,15.59545,15.70416,15.57534,15.64524,8567
2020.11.10,16:00,15.64539,15.65190,15.58575,15.63187,6660
2020.11.10,17:00,15.63167,15.63513,15.57698,15.59610,5651
2020.11.10,18:00,15.59620,15.62837,15.58208,15.59385,5255
2020.11.10,19:00,15.59416,15.61576,15.58148,15.61160,5246
2020.11.10,20:00,15.61140,15.63684,15.60876,15.63483,3323
2020.11.10,21:00,15.63480,15.63863,15.59787,15.60935,1339
2020.11.10,22:05,15.62880,15.62930,15.57941,15.61208,412
2020.11.10,23:05,15.59856,15.61492,15.57994,15.59184,1133
2020.11.11,00:00,15.59132,15.61540,15.58352,15.60993,18387
2020.11.11,01:00,15.59719,15.61517,15.58157,15.59019,15247
2020.11.11,02:00,15.59027,15.59814,15.56081,15.56538,7916
2020.11.11,03:00,15.56511,15.57927,15.54727,15.55625,5812
2020.11.11,04:00,15.55601,15.56440,15.55416,15.55910,995
2020.11.11,05:00,15.55924,15.58743,15.55570,15.57572,749
2020.11.11,06:00,15.57574,15.63395,15.56027,15.56966,5341
2020.11.11,07:00,15.56960,15.61570,15.53262,15.59495,4711
2020.11.11,08:00,15.59485,15.63648,15.57100,15.58365,6733
2020.11.11,09:00,15.58375,15.58375,15.53335,15.56740,6006
2020.11.11,10:00,15.56770,15.66630,15.56470,15.62735,4902
2020.11.11,11:00,15.62725,15.66005,15.59970,15.63334,5183
2020.11.11,12:00,15.63280,15.72024,15.63153,15.66495,8545
2020.11.11,13:00,15.66363,15.68250,15.63002,15.64797,7744
2020.11.11,14:00,15.64799,15.72410,15.64135,15.69005,8210
2020.11.11,15:00,15.69007,15.71920,15.67820,15.69099,6831
2020.11.11,16:00,15.69104,15.70334,15.67740,15.69517,3478
2020.11.11,17:00,15.69541,15.69573,15.63014,15.63505,3835
2020.11.11,18:00,15.63515,15.65468,15.62854,15.62977,4162
2020.11.11,19:00,15.62936,15.64158,15.61780,15.62421,2954
2020.11.11,20:00,15.62400,15.64896,15.62369,15.64662,4033
2020.11.11,21:00,15.64691,15.64728,15.62257,15.63280,1533
2020.11.11,22:05,15.63150,15.64550,15.61375,15.63410,1089
2020.11.11,23:05,15.63560,15.63902,15.62755,15.62790,6800
2020.11.12,00:00,15.62780,15.63530,15.62640,15.63200,1387
2020.11.12,01:00,15.63190,15.63550,15.61288,15.62549,1845
2020.11.12,02:00,15.62488,15.64280,15.62403,15.63745,2278
2020.11.12,03:00,15.63755,15.65035,15.63075,15.63810,2357
2020.11.12,04:00,15.63859,15.66190,15.63294,15.64639,1835
2020.11.12,05:00,15.64495,15.65463,15.62547,15.64520,1733
2020.11.12,06:00,15.64863,15.73240,15.64505,15.72521,3588
2020.11.12,07:00,15.72540,15.73350,15.67070,15.69345,5933
2020.11.12,08:00,15.69380,15.70895,15.62104,15.62193,6901
2020.11.12,09:00,15.62130,15.64395,15.59265,15.59645,5213
2020.11.12,10:00,15.59712,15.59810,15.53473,15.59026,4493
